catalog-pfas-dataset-catalog		https://github.com/biobricks-ai/catalog-pfas-dataset-catalog	main
journals-optimal-descriptors-for-oral-b		https://github.com/biobricks-ai/journals-optimal-descriptors-for-oral-b	main
research-matgfn-pfas-an-ai-driven-appro		https://github.com/biobricks-ai/research-matgfn-pfas-an-ai-driven-appro	main
energy-ai-for-pfas-feasibility-scopin		https://github.com/biobricks-ai/energy-ai-for-pfas-feasibility-scopin	main
epa-generalized-read-across-genra		https://github.com/biobricks-ai/epa-generalized-read-across-genra	main
catalog-systematically-evaluating-read		https://github.com/biobricks-ai/catalog-systematically-evaluating-read	main
chemicoco-111-87-5		https://github.com/biobricks-ai/chemicoco-111-87-5	main
echa-export-notifications-echa-european		https://github.com/biobricks-ai/echa-export-notifications-echa-european	main
echa-scip-echa-european-union		https://github.com/biobricks-ai/echa-scip-echa-european-union	main
chemicoco-91-20-3		https://github.com/biobricks-ai/chemicoco-91-20-3	main
kreach-pec-substance-list-inventory-d		https://github.com/biobricks-ai/kreach-pec-substance-list-inventory-d	main
hse-uk-reach-authorisation-list-an		https://github.com/biobricks-ai/hse-uk-reach-authorisation-list-an	main
hse-uk-reach-candidate-list-of-sub		https://github.com/biobricks-ai/hse-uk-reach-candidate-list-of-sub	main
kaggle-seddiktrk-melting-point-smiles		https://github.com/biobricks-ai/kaggle-seddiktrk-melting-point-smiles	main
catalog-toxicology-dataset-catalog-dat		https://github.com/biobricks-ai/catalog-toxicology-dataset-catalog-dat	main
ema-download-medicine-data-europea		https://github.com/biobricks-ai/ema-download-medicine-data-europea	main
crdd-avp-ic50-pred		https://github.com/biobricks-ai/crdd-avp-ic50-pred	main
merck-safety-data-sheets-sds		https://github.com/biobricks-ai/merck-safety-data-sheets-sds	main
www2-pesticides-quantitative-struct		https://github.com/biobricks-ai/www2-pesticides-quantitative-struct	main
gh-amylei96-chemicalsincosmetics		https://github.com/biobricks-ai/gh-amylei96-chemicalsincosmetics	main
catalog-u-s-environmental-93-dataset-c		https://github.com/biobricks-ai/catalog-u-s-environmental-93-dataset-c	main
epa-development-of-a-csrml-version		https://github.com/biobricks-ai/epa-development-of-a-csrml-version	main
bindingdb-smiles-for-cytochrome-p450-2c1		https://github.com/biobricks-ai/bindingdb-smiles-for-cytochrome-p450-2c1	main
chemicoco-63-25-2		https://github.com/biobricks-ai/chemicoco-63-25-2	main
schc-ghs-in-japan		https://github.com/biobricks-ai/schc-ghs-in-japan	main
catalog-industrial-chemicals-dataset-c		https://github.com/biobricks-ai/catalog-industrial-chemicals-dataset-c	main
gh-pharminfovienna-mitochondrialtoxicit		https://github.com/biobricks-ai/gh-pharminfovienna-mitochondrialtoxicit	main
archive-qsar-aquatic-toxicity		https://github.com/biobricks-ai/archive-qsar-aquatic-toxicity	main
moleculenet-datasets		https://github.com/biobricks-ai/moleculenet-datasets	main
go-chembl-a-large-scale-bioactivi		https://github.com/biobricks-ai/go-chembl-a-large-scale-bioactivi	main
cerc-acute-toxicity-database		https://github.com/biobricks-ai/cerc-acute-toxicity-database	main
nih-variability-of-ld50-values-from-rat		https://github.com/biobricks-ai/nih-variability-of-ld50-values-from-rat	main
weilab-datalibrary3d		https://github.com/biobricks-ai/weilab-datalibrary3d	main
kaggle-data-driven-insights-into-chem		https://github.com/biobricks-ai/kaggle-data-driven-insights-into-chem	main
tdcommons-ld50-zhu-leaderboard-tdc		https://github.com/biobricks-ai/tdcommons-ld50-zhu-leaderboard-tdc	main
acs-benchmark-data-set-for-in-sili		https://github.com/biobricks-ai/acs-benchmark-data-set-for-in-sili	main
gh-usepa-comptoxtoxcasttcpl		https://github.com/biobricks-ai/gh-usepa-comptoxtoxcasttcpl	main
weilab-2d-benchmarks-for-molecular-ma		https://github.com/biobricks-ai/weilab-2d-benchmarks-for-molecular-ma	main
arxiv-uncovering-the-mechanism-of-he		https://github.com/biobricks-ai/arxiv-uncovering-the-mechanism-of-he	main
hsa-the-european-chemical-agency-e		https://github.com/biobricks-ai/hsa-the-european-chemical-agency-e	main
echa-substance-information-echa-european		https://github.com/biobricks-ai/echa-substance-information-echa-european	main
kaggle-vivek153-data-root		https://github.com/biobricks-ai/kaggle-vivek153-data-root	main
gh-ncats-hergml		https://github.com/biobricks-ai/gh-ncats-hergml	main
dataverse-a-combined-and-curated-herg-da		https://github.com/biobricks-ai/dataverse-a-combined-and-curated-herg-da	main
nih-herg-toxicity-prediction-using-trad		https://github.com/biobricks-ai/nih-herg-toxicity-prediction-using-trad	main
nih-benchmarking-of-small-molecule-feat		https://github.com/biobricks-ai/nih-benchmarking-of-small-molecule-feat	main
pubs-benchmarking-of-small-molecule		https://github.com/biobricks-ai/pubs-benchmarking-of-small-molecule	main
biorxiv-benchmarking-of-small-molecule		https://github.com/biobricks-ai/biorxiv-benchmarking-of-small-molecule	main
unsworks-electrophysiology-dataset-desc		https://github.com/biobricks-ai/unsworks-electrophysiology-dataset-desc	main
vegahub-mutagenicity-ames-test-model-k		https://github.com/biobricks-ai/vegahub-mutagenicity-ames-test-model-k	main
kaggle-epicskills-tox21-dataset		https://github.com/biobricks-ai/kaggle-epicskills-tox21-dataset	main
fda-drug-induced-liver-injury-rank-dili		https://github.com/biobricks-ai/fda-drug-induced-liver-injury-rank-dili	main
fda-drug-induced-cardiotoxicity-rank-di		https://github.com/biobricks-ai/fda-drug-induced-cardiotoxicity-rank-di	main
gh-filipspl-tox21dataset		https://github.com/biobricks-ai/gh-filipspl-tox21dataset	main
bioinf-tox21-machine-learning-data-se		https://github.com/biobricks-ai/bioinf-tox21-machine-learning-data-se	main
tdcommons-adme-tdc		https://github.com/biobricks-ai/tdcommons-adme-tdc	main
polarishub-biogen-adme-fang-v1		https://github.com/biobricks-ai/polarishub-biogen-adme-fang-v1	main
academic-adme-drug-likeness-enriching-m		https://github.com/biobricks-ai/academic-adme-drug-likeness-enriching-m	main
chemdiv-good-adme-properties-library		https://github.com/biobricks-ai/chemdiv-good-adme-properties-library	main
chemicoco-62-53-3		https://github.com/biobricks-ai/chemicoco-62-53-3	main
iopscience-smiles-x-autonomous-molecular		https://github.com/biobricks-ai/iopscience-smiles-x-autonomous-molecular	main
zenodo-7978077		https://github.com/biobricks-ai/zenodo-7978077	main
arxiv-drug-discovery-smiles-to-pharm		https://github.com/biobricks-ai/arxiv-drug-discovery-smiles-to-pharm	main
wiley-dataset-for-qsar-based-estimat		https://github.com/biobricks-ai/wiley-dataset-for-qsar-based-estimat	main
kaggle-toxicity-threshold-check-task		https://github.com/biobricks-ai/kaggle-toxicity-threshold-check-task	main
medium-downloading-pubchem-bioassays		https://github.com/biobricks-ai/medium-downloading-pubchem-bioassays	main
gh-glambard-moleculesdatasetcoll		https://github.com/biobricks-ai/gh-glambard-moleculesdatasetcoll	main
openml-qsar-dataset-for-drug-target-c		https://github.com/biobricks-ai/openml-qsar-dataset-for-drug-target-c	main
chemicoco-67-64-1		https://github.com/biobricks-ai/chemicoco-67-64-1	main
figshare-first-4d-qsar-study-of-human-k		https://github.com/biobricks-ai/figshare-first-4d-qsar-study-of-human-k	main
dataverse-herg-central		https://github.com/biobricks-ai/dataverse-herg-central	main
tdcommons-herg-leaderboard-tdc		https://github.com/biobricks-ai/tdcommons-herg-leaderboard-tdc	main
pubs-exploring-the-potential-of-tox		https://github.com/biobricks-ai/pubs-exploring-the-potential-of-tox	main
epa-chemicals-under-the-toxic-substance		https://github.com/biobricks-ai/epa-chemicals-under-the-toxic-substance	main
zinc12-natural-products-catalogs-zinc		https://github.com/biobricks-ai/zinc12-natural-products-catalogs-zinc	main
oecd-s1-substance-identities		https://github.com/biobricks-ai/oecd-s1-substance-identities	main
tandf-characterisation-of-data-resou		https://github.com/biobricks-ai/tandf-characterisation-of-data-resou	main
molport-natural-product-and-np-like-co		https://github.com/biobricks-ai/molport-natural-product-and-np-like-co	main
schc-chemical-inventories		https://github.com/biobricks-ai/schc-chemical-inventories	main
chemicoco-68131-39-5		https://github.com/biobricks-ai/chemicoco-68131-39-5	main
archive-datasets-uci-machine-learning		https://github.com/biobricks-ai/archive-datasets-uci-machine-learning	main
figshare-item-raw-data-for-molecular-do		https://github.com/biobricks-ai/figshare-item-raw-data-for-molecular-do	main
doh-pfas-testing-results-dashboard		https://github.com/biobricks-ai/doh-pfas-testing-results-dashboard	main
pfas-1-data-tables-pfas-per-and-polyf		https://github.com/biobricks-ai/pfas-1-data-tables-pfas-per-and-polyf	main
archive-apistox		https://github.com/biobricks-ai/archive-apistox	main
plos-item-public-library-of-science		https://github.com/biobricks-ai/plos-item-public-library-of-science	main
fda-list-of-available-datasets-cfsanapp		https://github.com/biobricks-ai/fda-list-of-available-datasets-cfsanapp	main
unep-highly-hazardous-pesticides-hh		https://github.com/biobricks-ai/unep-highly-hazardous-pesticides-hh	main
link-qsar-q-rasar-and-intelligent-c		https://github.com/biobricks-ai/link-qsar-q-rasar-and-intelligent-c	main
leadscope-read-across-instem-s-solutions		https://github.com/biobricks-ai/leadscope-read-across-instem-s-solutions	main
nih-natural-product-libraries-nccih-nih		https://github.com/biobricks-ai/nih-natural-product-libraries-nccih-nih	main
kreach-inventory-downloads-english-si		https://github.com/biobricks-ai/kreach-inventory-downloads-english-si	main
epa-pfas-analytic-tools-echo-us-epa		https://github.com/biobricks-ai/epa-pfas-analytic-tools-echo-us-epa	main
zenodo-15300193		https://github.com/biobricks-ai/zenodo-15300193	main
echa-scip-database-echa-european-union		https://github.com/biobricks-ai/echa-scip-database-echa-european-union	main
downloads-what-is-the-tsca-chemical-subs		https://github.com/biobricks-ai/downloads-what-is-the-tsca-chemical-subs	main
catalog-anaerobic-toxicity-of-cationic		https://github.com/biobricks-ai/catalog-anaerobic-toxicity-of-cationic	main
pubs-pesticide-indirect-photodegrad	Pesticide Indirect Photodegradation Database - 785 compounds with photodegradation and ecotoxicity data (ACS Chem. Health Saf. 2023)	https://github.com/biobricks-ai/pubs-pesticide-indirect-photodegrad	main
nih-hergai-an-artificial-intelligence-t		https://github.com/biobricks-ai/nih-hergai-an-artificial-intelligence-t	main
repository-herg-cav1-2-and-nav1-5		https://github.com/biobricks-ai/repository-herg-cav1-2-and-nav1-5	main
emergentmind-therapeutic-data-commons		https://github.com/biobricks-ai/emergentmind-therapeutic-data-commons	main
zou-group-unitox-website		https://github.com/biobricks-ai/zou-group-unitox-website	main
epa-endocrine-disruptor-screening-progr		https://github.com/biobricks-ai/epa-endocrine-disruptor-screening-progr	main
figshare-results-of-the-1-n-model-organ		https://github.com/biobricks-ai/figshare-results-of-the-1-n-model-organ	main
projects-t001-compound-data-acquisition		https://github.com/biobricks-ai/projects-t001-compound-data-acquisition	main
gh-alexgcsa-autoadmet		https://github.com/biobricks-ai/gh-alexgcsa-autoadmet	main
anaconda-pytdc-conda-forge		https://github.com/biobricks-ai/anaconda-pytdc-conda-forge	main
gh-pdelre93-hergqsar		https://github.com/biobricks-ai/gh-pdelre93-hergqsar	main
predherg-pred-herg-app		https://github.com/biobricks-ai/predherg-pred-herg-app	main
catalog-qsar-dataset-catalog-data-gov		https://github.com/biobricks-ai/catalog-qsar-dataset-catalog-data-gov	main
nih-qsar-models-of-human-data-can-enric		https://github.com/biobricks-ai/nih-qsar-models-of-human-data-can-enric	main
acs-development-of-models-to-predi		https://github.com/biobricks-ai/acs-development-of-models-to-predi	main
pubs-pka-data-driven-insights-into		https://github.com/biobricks-ai/pubs-pka-data-driven-insights-into	main
efsa-2026-efsa-scientific-cooperation-pl		https://github.com/biobricks-ai/efsa-2026-efsa-scientific-cooperation-pl	main
noaelproject-noael-project		https://github.com/biobricks-ai/noaelproject-noael-project	main
academic-protox-3-0-a-webserver-for-the		https://github.com/biobricks-ai/academic-protox-3-0-a-webserver-for-the	main
catalog-food-additive-dataset-catalog		https://github.com/biobricks-ai/catalog-food-additive-dataset-catalog	main
efsa-chemical-hazards-database-openfoodt		https://github.com/biobricks-ai/efsa-chemical-hazards-database-openfoodt	main
kaggle-chikonzeroselemani-smile-data		https://github.com/biobricks-ai/kaggle-chikonzeroselemani-smile-data	main
fda-expanded-decision-tree-fda-s-food-c		https://github.com/biobricks-ai/fda-expanded-decision-tree-fda-s-food-c	main
downloads-availability-of-new-approach-m		https://github.com/biobricks-ai/downloads-availability-of-new-approach-m	main
canada-canada-chemicals-management-pl		https://github.com/biobricks-ai/canada-canada-chemicals-management-pl	main
nih-nanomaterial-databases-data-sources		https://github.com/biobricks-ai/nih-nanomaterial-databases-data-sources	main
scispace-chemical-research-in-toxicolog		https://github.com/biobricks-ai/scispace-chemical-research-in-toxicolog	main
nature-evidence-for-widespread-human		https://github.com/biobricks-ai/nature-evidence-for-widespread-human	main
pollution-wa-substances-search-canada-ca		https://github.com/biobricks-ai/pollution-wa-substances-search-canada-ca	main
pulspower-echa-scip-database		https://github.com/biobricks-ai/pulspower-echa-scip-database	main
nih-table-a-13-select-noael-and-loael-v		https://github.com/biobricks-ai/nih-table-a-13-select-noael-and-loael-v	main
nih-modeling-chronic-toxicity-a-compari		https://github.com/biobricks-ai/nih-modeling-chronic-toxicity-a-compari	main
nih-tm-mc-2-0-an-enhanced-chemical-data		https://github.com/biobricks-ai/nih-tm-mc-2-0-an-enhanced-chemical-data	main
npatlas-natural-products-atlas-home		https://github.com/biobricks-ai/npatlas-natural-products-atlas-home	main
assent-about-the-canada-chemical-mana		https://github.com/biobricks-ai/assent-about-the-canada-chemical-mana	main
chemical-south-korea-s-existing-chemica		https://github.com/biobricks-ai/chemical-south-korea-s-existing-chemica	main
chhs-chemicals-in-cosmetics-csv		https://github.com/biobricks-ai/chhs-chemicals-in-cosmetics-csv	main
intertek-scip-database-support-for-the		https://github.com/biobricks-ai/intertek-scip-database-support-for-the	main
epa-values-enterprise-data-catalog-epa		https://github.com/biobricks-ai/epa-values-enterprise-data-catalog-epa	main
chemradar-u-s-tsca-chemical-substance-in		https://github.com/biobricks-ai/chemradar-u-s-tsca-chemical-substance-in	main
academic-tcmid-traditional-chinese-medi		https://github.com/biobricks-ai/academic-tcmid-traditional-chinese-medi	main
epa-exploring-toxcast-data-downloadable		https://github.com/biobricks-ai/epa-exploring-toxcast-data-downloadable	main
epa-comptox-chemicals-dashboard-resourc		https://github.com/biobricks-ai/epa-comptox-chemicals-dashboard-resourc	main
en-comptox-chemicals-dashboard		https://github.com/biobricks-ai/en-comptox-chemicals-dashboard	main
catalog-ecotoxicology-database-ecotox		https://github.com/biobricks-ai/catalog-ecotoxicology-database-ecotox	main
nrc-ecotox-database		https://github.com/biobricks-ai/nrc-ecotox-database	main
gh-arthurbabkin-admet2024hackathon		https://github.com/biobricks-ai/gh-arthurbabkin-admet2024hackathon	main
docs-acute-toxicity-data-from-u-s-e		https://github.com/biobricks-ai/docs-acute-toxicity-data-from-u-s-e	main
admet-admet-ai		https://github.com/biobricks-ai/admet-admet-ai	main
archive-qsar-fish-toxicity		https://github.com/biobricks-ai/archive-qsar-fish-toxicity	main
en-median-lethal-dose		https://github.com/biobricks-ai/en-median-lethal-dose	main
epa-3-all-chronic-oral-rfvs-osfs		https://github.com/biobricks-ai/epa-3-all-chronic-oral-rfvs-osfs	main
biosig-deep-pk-data		https://github.com/biobricks-ai/biosig-deep-pk-data	main
pubs-the-tox21-10k-compound-library		https://github.com/biobricks-ai/pubs-the-tox21-10k-compound-library	main
epa-indomethacin-dashboard-export		https://github.com/biobricks-ai/epa-indomethacin-dashboard-export	main
tox21-data-and-tools		https://github.com/biobricks-ai/tox21-data-and-tools	main
catalog-a-community-data-resource-for		https://github.com/biobricks-ai/catalog-a-community-data-resource-for	main
nih-epa-ecotoxicology-knowledgebase-eco		https://github.com/biobricks-ai/nih-epa-ecotoxicology-knowledgebase-eco	main
chemicoco-117-81-7		https://github.com/biobricks-ai/chemicoco-117-81-7	main
pubs-tox24-challenge-chemical-resea		https://github.com/biobricks-ai/pubs-tox24-challenge-chemical-resea	main
figshare-thrall-challenge-data-set-and		https://github.com/biobricks-ai/figshare-thrall-challenge-data-set-and	main
academic-a-machine-learning-admet-platf		https://github.com/biobricks-ai/academic-a-machine-learning-admet-platf	main
kaggle-bigquery-ebi-chembl		https://github.com/biobricks-ai/kaggle-bigquery-ebi-chembl	main
library-bindingdb-dataset-october-1-20		https://github.com/biobricks-ai/library-bindingdb-dataset-october-1-20	main
tdcommons-tdc-datasets		https://github.com/biobricks-ai/tdcommons-tdc-datasets	main
ar5iv-therapeutics-data-commons-mach	Therapeutics Data Commons: 29 ML datasets with 1.9M records for drug discovery - ADMET properties, toxicity, bioactivity	https://github.com/biobricks-ai/ar5iv-therapeutics-data-commons-mach	main
deepchem-an-introduction-to-moleculenet		https://github.com/biobricks-ai/deepchem-an-introduction-to-moleculenet	main
clowder-datasets-in-space-invitrodb-v4		https://github.com/biobricks-ai/clowder-datasets-in-space-invitrodb-v4	main
clowder-us-epa-toxcast-data-release-se		https://github.com/biobricks-ai/clowder-us-epa-toxcast-data-release-se	main
epa-toxicity-forecasting-toxcast		https://github.com/biobricks-ai/epa-toxicity-forecasting-toxcast	main
epa-toxcast-and-tox21-data-spreads		https://github.com/biobricks-ai/epa-toxcast-and-tox21-data-spreads	main
echemportal-sources-us-epa-ecotox		https://github.com/biobricks-ai/echemportal-sources-us-epa-ecotox	main
cran-ecotoxr-download-and-extract-d		https://github.com/biobricks-ai/cran-ecotoxr-download-and-extract-d	main
echa-c-l-inventory-echa-european-union		https://github.com/biobricks-ai/echa-c-l-inventory-echa-european-union	main
depmap-all-data-downloads		https://github.com/biobricks-ai/depmap-all-data-downloads	main
epa-toxcast-owner-s-manual-guidance-for		https://github.com/biobricks-ai/epa-toxcast-owner-s-manual-guidance-for	main
ams-pdp-databases-and-annual-summa		https://github.com/biobricks-ai/ams-pdp-databases-and-annual-summa	main
chemradar-uk-reach-authorisation-list-an		https://github.com/biobricks-ai/chemradar-uk-reach-authorisation-list-an	main
catalog-pesticide-toxicity-dataset-cat		https://github.com/biobricks-ai/catalog-pesticide-toxicity-dataset-cat	main
nih-a-new-chembl-dataset-for-the-simila		https://github.com/biobricks-ai/nih-a-new-chembl-dataset-for-the-simila	main
epa-chen-et-al-2020-data		https://github.com/biobricks-ai/epa-chen-et-al-2020-data	main
epa-soil-ice-database		https://github.com/biobricks-ai/epa-soil-ice-database	main
epa-chemistry-dashboard-data-abstr		https://github.com/biobricks-ai/epa-chemistry-dashboard-data-abstr	main
chemicoco-1330-20-7		https://github.com/biobricks-ai/chemicoco-1330-20-7	main
zvei-scip-database		https://github.com/biobricks-ai/zvei-scip-database	main
datagov-cata-catalog		https://github.com/biobricks-ai/datagov-cata-catalog	main
figshare-data-set-of-molecular-properti		https://github.com/biobricks-ai/figshare-data-set-of-molecular-properti	main
zenodo-17948020		https://github.com/biobricks-ai/zenodo-17948020	main
zenodo-18347446		https://github.com/biobricks-ai/zenodo-18347446	main
go-drugbank-release-version-5-1-1		https://github.com/biobricks-ai/go-drugbank-release-version-5-1-1	main
uncsrp-2-6-read-across-toxicity-predi		https://github.com/biobricks-ai/uncsrp-2-6-read-across-toxicity-predi	main
clowder-collections-epa-ord-ccte-clowd		https://github.com/biobricks-ai/clowder-collections-epa-ord-ccte-clowd	main
academic-a-comprehensive-evaluation-of		https://github.com/biobricks-ai/academic-a-comprehensive-evaluation-of	main
link-hergai-an-artificial-intellige		https://github.com/biobricks-ai/link-hergai-an-artificial-intellige	main
hf-maomlab-mutagenlou2023		https://github.com/biobricks-ai/hf-maomlab-mutagenlou2023	main
eprints-qsar-analysis-of-substituent-e		https://github.com/biobricks-ai/eprints-qsar-analysis-of-substituent-e	main
zoehlerbz-neural-network-application-wit		https://github.com/biobricks-ai/zoehlerbz-neural-network-application-wit	main
epa-user-s-guide-for-test-toxicity-esti		https://github.com/biobricks-ai/epa-user-s-guide-for-test-toxicity-esti	main
repository-ic50-open-data		https://github.com/biobricks-ai/repository-ic50-open-data	main
gh-vktrannguyen-hergai		https://github.com/biobricks-ai/gh-vktrannguyen-hergai	main
docs-csv-format-reference-drugbank		https://github.com/biobricks-ai/docs-csv-format-reference-drugbank	main
tandf-robust-qsar-prediction-models		https://github.com/biobricks-ai/tandf-robust-qsar-prediction-models	main
sciety-benchmarking-deep-learning-mod		https://github.com/biobricks-ai/sciety-benchmarking-deep-learning-mod	main
nature-benchmarking-compound-activity		https://github.com/biobricks-ai/nature-benchmarking-compound-activity	main
epa-medceriochronicion-supptabl		https://github.com/biobricks-ai/epa-medceriochronicion-supptabl	main
epa-https-pasteur-epa-gov-uploads-10-23		https://github.com/biobricks-ai/epa-https-pasteur-epa-gov-uploads-10-23	main
snap-stanfor-graph-property-prediction		https://github.com/biobricks-ai/snap-stanfor-graph-property-prediction	main
link-coral-model-for-no-observed-ad		https://github.com/biobricks-ai/link-coral-model-for-no-observed-ad	main
catalog-repeat-dose-toxicity-predictio		https://github.com/biobricks-ai/catalog-repeat-dose-toxicity-predictio	main
catalog-data-for-evaluation-of-chemica		https://github.com/biobricks-ai/catalog-data-for-evaluation-of-chemica	main
pubs-journal-of-medicinal-chemistry		https://github.com/biobricks-ai/pubs-journal-of-medicinal-chemistry	main
chemicoco-100-41-4		https://github.com/biobricks-ai/chemicoco-100-41-4	main
figshare-qsar-modeling-using-large-scal		https://github.com/biobricks-ai/figshare-qsar-modeling-using-large-scal	main
nih-molecule-ocr-real-images-dataset		https://github.com/biobricks-ai/nih-molecule-ocr-real-images-dataset	main
nih-table-a-3-noael-and-loael-values-fo		https://github.com/biobricks-ai/nih-table-a-3-noael-and-loael-values-fo	main
agrofert-safety-data-sheets-agrochemica		https://github.com/biobricks-ai/agrofert-safety-data-sheets-agrochemica	main
echa-authorisation-list-echa-european-un		https://github.com/biobricks-ai/echa-authorisation-list-echa-european-un	main
ecos-pfas-industry-data		https://github.com/biobricks-ai/ecos-pfas-industry-data	main
pharos-korea-existing-chemicals-list		https://github.com/biobricks-ai/pharos-korea-existing-chemicals-list	main
tdcommons-quick-start-tdc		https://github.com/biobricks-ai/tdcommons-quick-start-tdc	main
gh-shubhahegde2002-lc50toxicitypredicto		https://github.com/biobricks-ai/gh-shubhahegde2002-lc50toxicitypredicto	main
nature-toxacol-endpoint-aware-compoun		https://github.com/biobricks-ai/nature-toxacol-endpoint-aware-compoun	main
downloads-c-l-inventory-echa		https://github.com/biobricks-ai/downloads-c-l-inventory-echa	main
figshare-lc50-values-and-associated-95		https://github.com/biobricks-ai/figshare-lc50-values-and-associated-95	main
toxiverse-toxicity-datasets		https://github.com/biobricks-ai/toxiverse-toxicity-datasets	main
delta-biological-data-overview		https://github.com/biobricks-ai/delta-biological-data-overview	main
pubs-getting-the-smiles-right-ident		https://github.com/biobricks-ai/pubs-getting-the-smiles-right-ident	main
acs-structure-based-prediction-of		https://github.com/biobricks-ai/acs-structure-based-prediction-of	main
cmr-epa-s-toxicity-reference-datab		https://github.com/biobricks-ai/cmr-epa-s-toxicity-reference-datab	main
canada-domestic-substances-list		https://github.com/biobricks-ai/canada-domestic-substances-list	main
epa-rsei-toxicity-weighting-spreadsheet		https://github.com/biobricks-ai/epa-rsei-toxicity-weighting-spreadsheet	main
nih-enhancing-admet-benchmarks-with-lar		https://github.com/biobricks-ai/nih-enhancing-admet-benchmarks-with-lar	main
zenodo-18060453		https://github.com/biobricks-ai/zenodo-18060453	main
zenodo-18049912		https://github.com/biobricks-ai/zenodo-18049912	main
zenodo-17960302		https://github.com/biobricks-ai/zenodo-17960302	main
zenodo-17230211		https://github.com/biobricks-ai/zenodo-17230211	main
zenodo-17279729		https://github.com/biobricks-ai/zenodo-17279729	main
zenodo-11522509		https://github.com/biobricks-ai/zenodo-11522509	main
zenodo-7526385		https://github.com/biobricks-ai/zenodo-7526385	main
zenodo-5502154		https://github.com/biobricks-ai/zenodo-5502154	main
zenodo-17457805		https://github.com/biobricks-ai/zenodo-17457805	main
zenodo-4941302		https://github.com/biobricks-ai/zenodo-4941302	main
zenodo-3243472		https://github.com/biobricks-ai/zenodo-3243472	main
zenodo-4988299		https://github.com/biobricks-ai/zenodo-4988299	main
zenodo-3242298		https://github.com/biobricks-ai/zenodo-3242298	main
zenodo-18160284		https://github.com/biobricks-ai/zenodo-18160284	main
zenodo-17106822		https://github.com/biobricks-ai/zenodo-17106822	main
zenodo-17604719		https://github.com/biobricks-ai/zenodo-17604719	main
zenodo-15533266		https://github.com/biobricks-ai/zenodo-15533266	main
zenodo-14865426		https://github.com/biobricks-ai/zenodo-14865426	main
zenodo-16953096		https://github.com/biobricks-ai/zenodo-16953096	main
zenodo-15065153		https://github.com/biobricks-ai/zenodo-15065153	main
zenodo-15065076		https://github.com/biobricks-ai/zenodo-15065076	main
zenodo-8120114		https://github.com/biobricks-ai/zenodo-8120114	main
zenodo-5139600		https://github.com/biobricks-ai/zenodo-5139600	main
zenodo-4961271		https://github.com/biobricks-ai/zenodo-4961271	main
zenodo-16992934		https://github.com/biobricks-ai/zenodo-16992934	main
zenodo-18172528		https://github.com/biobricks-ai/zenodo-18172528	main
zenodo-15053205		https://github.com/biobricks-ai/zenodo-15053205	main
zenodo-17985510		https://github.com/biobricks-ai/zenodo-17985510	main
zenodo-6137082		https://github.com/biobricks-ai/zenodo-6137082	main
zenodo-17851563		https://github.com/biobricks-ai/zenodo-17851563	main
spiral-thresholds-of-toxicological-co		https://github.com/biobricks-ai/spiral-thresholds-of-toxicological-co	main
zenodo-18198300		https://github.com/biobricks-ai/zenodo-18198300	main
zenodo-17199870		https://github.com/biobricks-ai/zenodo-17199870	main
zenodo-18022158		https://github.com/biobricks-ai/zenodo-18022158	main
zenodo-18134908		https://github.com/biobricks-ai/zenodo-18134908	main
zenodo-18335533		https://github.com/biobricks-ai/zenodo-18335533	main
lotus-search-lotus-natural-products		https://github.com/biobricks-ai/lotus-search-lotus-natural-products	main
zenodo-18197517		https://github.com/biobricks-ai/zenodo-18197517	main
topepo-23-data-sets-the-caret-package		https://github.com/biobricks-ai/topepo-23-data-sets-the-caret-package	main
catalog-biological-and-chemical-data-f		https://github.com/biobricks-ai/catalog-biological-and-chemical-data-f	main
who-who-jecfa		https://github.com/biobricks-ai/who-who-jecfa	main
zenodo-17620094		https://github.com/biobricks-ai/zenodo-17620094	main
zenodo-17278792		https://github.com/biobricks-ai/zenodo-17278792	main
zenodo-10684185		https://github.com/biobricks-ai/zenodo-10684185	main
zenodo-10949371		https://github.com/biobricks-ai/zenodo-10949371	main
zenodo-6411855		https://github.com/biobricks-ai/zenodo-6411855	main
zenodo-4068933		https://github.com/biobricks-ai/zenodo-4068933	main
zenodo-3999696		https://github.com/biobricks-ai/zenodo-3999696	main
zenodo-18131368		https://github.com/biobricks-ai/zenodo-18131368	main
zenodo-17973979		https://github.com/biobricks-ai/zenodo-17973979	main
zenodo-13927681		https://github.com/biobricks-ai/zenodo-13927681	main
zenodo-10472535		https://github.com/biobricks-ai/zenodo-10472535	main
zenodo-4995042		https://github.com/biobricks-ai/zenodo-4995042	main
zenodo-15085535		https://github.com/biobricks-ai/zenodo-15085535	main
zenodo-4640059		https://github.com/biobricks-ai/zenodo-4640059	main
zenodo-15800001		https://github.com/biobricks-ai/zenodo-15800001	main
zenodo-13777312		https://github.com/biobricks-ai/zenodo-13777312	main
zenodo-14750710		https://github.com/biobricks-ai/zenodo-14750710	main
zenodo-14529293		https://github.com/biobricks-ai/zenodo-14529293	main
zenodo-13898386		https://github.com/biobricks-ai/zenodo-13898386	main
zenodo-11174460		https://github.com/biobricks-ai/zenodo-11174460	main
zenodo-14409985		https://github.com/biobricks-ai/zenodo-14409985	main
zenodo-11182354		https://github.com/biobricks-ai/zenodo-11182354	main
zenodo-11161207		https://github.com/biobricks-ai/zenodo-11161207	main
zenodo-10119322		https://github.com/biobricks-ai/zenodo-10119322	main
